AdminPermissions,AllocatorPermissions,AllowedPathPrefix,AllowedProperties,ApproversOnCreate,ApproversOnDataDelete,ApproversOnDelete,ApproversOnExtend,ApproversOnResize,AreasNum,AreasPrivateSize,AreasSharedSize,AreasSize,AreasSizeGB,AreasSizeTB,AreasUsage,AreasUsageGB,AreasUsageTB,AvailableSize,AvailableSizeGB,AvailableSizePerSharedPool,AvailableSizePerSharedPoolGB,AvailableSizePerSharedPoolTB,AvailableSizeTB,BusinessGroup,CachePermissions,Cell,DefaultGrace,DefaultPathPrefix,DefaultProperties,DiskSelectionStrategy,FSGroup,FSPermissions,FileSystemGroup,FileSystemPermissions,GlobalPathPrefix,LocalPathPrefix,MaxActiveAreas,MaxActiveSize,MaxDisabledPeriod,MaxDuration,MaxGrace,MaxSize,MemberResources,Permissions,Policies,Project,QSlot,ReplicatorPermissions,RequiredProperties,SharedPools,StodFSPermissions,TotalPrivateSize,TotalSharedSize,TotalSize,TotalSizeGB,TotalSizeTB,Type,User,ViewPermissions
,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,261351,255.226,0,0.0,0.0,0.249,ECG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,gksfiler01:* gksfiler02:* gksfiler03:* gksfiler04:* gkefs01a.igk.intel.com:vol3 ,,,julesburg,,,,,,3247555,0,3247555,3171.44,3.097,User,others,
amaczuga jdkarpin,,/nfs/igk/disks /nfs/igk/proj,,jdkarpin iszuca,,jdkarpin iszuca,jdkarpin iszuca,jdkarpin iszuca,0,0,0,0,0.0,0.0,0,0.0,0.0,261351,255.226,0,0.0,0.0,0.249,ECG,,,unlimited,/nfs/igk/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,gksfiler01:* gksfiler02:* gksfiler03:* gksfiler04:* gkefs01a.igk.intel.com:vol3 ,,,julesburg,,,,,,3247555,0,3247555,3171.44,3.097,Project,,
,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,ECG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,gksfiler01:* gksfiler02:* gksfiler03:* gksfiler04:* ,,,kaszuby,,,,,,0,0,0,0.0,0.0,User,others,
amaczuga jdkarpin,,/nfs/igk/disks,,jdkarpin iszuca,,jdkarpin iszuca,jdkarpin iszuca,jdkarpin iszuca,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,ECG,,,unlimited,/nfs/igk/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,gksfiler01:* gksfiler02:* gksfiler03:* gksfiler04:* ,swilczyn,,kaszuby,,,,,,0,0,0,0.0,0.0,Project,,
,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,ECG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,gksfiler01:* gksfiler02:* gksfiler03:* gksfiler04:* ,,,kiska,,,,,,0,0,0,0.0,0.0,User,others,
amaczuga jdkarpin,,/nfs/igk/disks,,jdkarpin iszuca,,jdkarpin iszuca,jdkarpin iszuca,jdkarpin iszuca,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,ECG,,,unlimited,/nfs/igk/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,gksfiler01:* gksfiler02:* gksfiler03:* gksfiler04:* ,zprzekop,,kiska,,,,,,0,0,0,0.0,0.0,Project,,
,,,,,,,,,4,1177650,0,1177650,1150.049,1.123,0,0.0,0.0,1202992,1174.797,0,0.0,0.0,1.147,ECG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,sinap01b.ir.intel.com:vol9 sinap01b.ir.intel.com:vol6 siefs01a.ir.intel.com:vol2 ,,,kits,,,,,,8928209,0,8928209,8718.954,8.515,User,others,
,,/nfs/sie/disks,,,,,,,4,1177650,0,1177650,1150.049,1.123,824027,804.714,0.786,1202992,1174.797,0,0.0,0.0,1.147,ECG,,,unlimited,/nfs/sie/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,sinap01b.ir.intel.com:vol9 sinap01b.ir.intel.com:vol6 siefs01a.ir.intel.com:vol2 ,,,kits,,,,,,8928209,0,8928209,8718.954,8.515,Project,,
,,,,,,,,,29,7946240,0,7946240,7760.0,7.578,0,0.0,0.0,12175708,11890.34,0,0.0,0.0,11.612,ECG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,sinap01a.ir.intel.com:vol8 sinap01a.ir.intel.com:vol9 sinap01b.ir.intel.com:vol6 sinap01a.ir.intel.com:vol10 sinap01b.ir.intel.com:vol12 sinap01b.ir.intel.com:vol13 sinap01b.ir.intel.com:vol5 sinap01b.ir.intel.com:vol8 sinap01a.ir.intel.com/aggr0 sinap01b.ir.intel.com/aggr0 ,,,lbg,,,,,,62395931,0,62395931,60933.526,59.505,User,others,
acdcadm daadam enpicket nhughes,,/nfs/sie/disks /nfs/sie/proj/acd,,,,,,,29,7946240,0,7946240,7760.0,7.578,4203019,4104.511,4.008,12175708,11890.34,0,0.0,0.0,11.612,ECG,,,unlimited,/nfs/sie/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,sinap01a.ir.intel.com:vol8 sinap01a.ir.intel.com:vol9 sinap01b.ir.intel.com:vol6 sinap01a.ir.intel.com:vol10 sinap01b.ir.intel.com:vol12 sinap01b.ir.intel.com:vol13 sinap01b.ir.intel.com:vol5 sinap01b.ir.intel.com:vol8 sinap01a.ir.intel.com/aggr0 sinap01b.ir.intel.com/aggr0 ,,,lbg,,,,,,62395931,0,62395931,60933.526,59.505,Project,,
,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,ECG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,gksfiler01:* gksfiler02:* gksfiler03:* gksfiler04:* ,,,litchville,,,,,,0,0,0,0.0,0.0,User,others,
amaczuga jdkarpin,,/nfs/igk/disks,,jdkarpin iszuca,,jdkarpin iszuca,jdkarpin iszuca,jdkarpin iszuca,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,ECG,,,unlimited,/nfs/igk/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,gksfiler01:* gksfiler02:* gksfiler03:* gksfiler04:* ,zprzekop,,litchville,,,,,,0,0,0,0.0,0.0,Project,,
,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,ECG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,gksfiler01:* gksfiler02:* gksfiler03:* gksfiler04:* ,,,lkernel,,,,,,0,0,0,0.0,0.0,User,others,
amaczuga jdkarpin,,/nfs/igk/disks,,jdkarpin iszuca,,jdkarpin iszuca,jdkarpin iszuca,jdkarpin iszuca,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,ECG,,,unlimited,/nfs/igk/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,gksfiler01:* gksfiler02:* gksfiler03:* gksfiler04:* ,zprzekop,,lkernel,,,,,,0,0,0,0.0,0.0,Project,,
,,,,,,,,,1,204800,0,204800,200.0,0.195,0,0.0,0.0,987085,963.95,0,0.0,0.0,0.941,ECG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,sinap01a.ir.intel.com:vol8 ,,,loan,,,,,,2575277,0,2575277,2514.919,2.456,User,others,
acdcadm iszuca jdkarpin enpicket,,/nfs/sie/disks,,jdkarpin iszuca,,jdkarpin iszuca,jdkarpin iszuca,jdkarpin iszuca,1,204800,0,204800,200.0,0.195,6,0.006,0.0,987085,963.95,0,0.0,0.0,0.941,ECG,,,unlimited,/nfs/sie/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,sinap01a.ir.intel.com:vol8 ,,,loan,,,,,,2575277,0,2575277,2514.919,2.456,Project,,
,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,ECG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,gksfiler01:* gksfiler02:* gksfiler03:* gksfiler04:* ,,,nb2400,,,,,,0,0,0,0.0,0.0,User,others,
,,/nfs/igk/disks,,jdkarpin iszuca,,jdkarpin iszuca,jdkarpin iszuca,jdkarpin iszuca,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,ECG,,,unlimited,/nfs/igk/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,gksfiler01:* gksfiler02:* gksfiler03:* gksfiler04:* ,,,nb2400,,,,,,0,0,0,0.0,0.0,Project,,
,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,ECG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,gksfiler01:* gksfiler02:* gksfiler03:* gksfiler04:* ,,,pointreyes,,,,,,0,0,0,0.0,0.0,User,others,
amaczuga jdkarpin,,/nfs/igk/disks,,jdkarpin iszuca,,jdkarpin iszuca,jdkarpin iszuca,jdkarpin iszuca,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,ECG,,,unlimited,/nfs/igk/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,gksfiler01:* gksfiler02:* gksfiler03:* gksfiler04:* ,wbednars,,pointreyes,,,,,,0,0,0,0.0,0.0,Project,,
,,,,,,,,,4,66560,0,66560,65.0,0.063,0,0.0,0.0,366054,357.475,0,0.0,0.0,0.349,ECG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,sinap01b.ir.intel.com:vol1 ,,,pros,,,,,,2619904,0,2619904,2558.5,2.499,User,others,
,,,,,,,,,4,66560,0,66560,65.0,0.063,38968,38.055,0.037,366054,357.475,0,0.0,0.0,0.349,ECG,,,unlimited,,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,sinap01b.ir.intel.com:vol1 ,,,pros,,,,,,2619904,0,2619904,2558.5,2.499,Project,,
,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,ECG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,gksfiler01:* gksfiler02:* gksfiler03:* gksfiler04:* ,,,pttester,,,,,,0,0,0,0.0,0.0,User,others,
amaczuga jdkarpin,,/nfs/igk/disks,,jdkarpin iszuca,,jdkarpin iszuca,jdkarpin iszuca,jdkarpin iszuca,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,ECG,,,unlimited,/nfs/igk/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,gksfiler01:* gksfiler02:* gksfiler03:* gksfiler04:* ,jczernia,,pttester,,,,,,0,0,0,0.0,0.0,Project,,
,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,ECG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,gksfiler01:* gksfiler02:* gksfiler03:* gksfiler04:* ,,,ramapo,,,,,,0,0,0,0.0,0.0,User,others,
amaczuga jdkarpin,,/nfs/igk/disks,,jdkarpin iszuca,,jdkarpin iszuca,jdkarpin iszuca,jdkarpin iszuca,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,ECG,,,unlimited,/nfs/igk/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,gksfiler01:* gksfiler02:* gksfiler03:* gksfiler04:* ,apakula,,ramapo,,,,,,0,0,0,0.0,0.0,Project,,
,,,,,,,,,7,604164,0,604164,590.004,0.576,0,0.0,0.0,3038506,2967.291,0,0.0,0.0,2.898,ECG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,sinap01a.ir.intel.com:vol2 sinap01a.ir.intel.com:vol3 sinap01a.ir.intel.com:vol6 sinap01b.ir.intel.com:vol1 sinap01b.ir.intel.com:vol2 sinap01b.ir.intel.com:vol9 ,,,sanclemente,,,,,,13705082,0,13705082,13383.869,13.07,User,others,
daadm dleahy1,,,,,,,,,7,604164,0,604164,590.004,0.576,545308,532.527,0.52,3038506,2967.291,0,0.0,0.0,2.898,ECG,,,unlimited,,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,2048000,sinap01a.ir.intel.com:vol2 sinap01a.ir.intel.com:vol3 sinap01a.ir.intel.com:vol6 sinap01b.ir.intel.com:vol1 sinap01b.ir.intel.com:vol2 sinap01b.ir.intel.com:vol9 ,,,sanclemente,,,,,,13705082,0,13705082,13383.869,13.07,Project,,
,,,,,,,,,2,2,0,2,0.002,0.0,0,0.0,0.0,289999,283.202,0,0.0,0.0,0.277,ECG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,sinap01b.ir.intel.com:vol2 ,,,sanj,,,,,,2405786,0,2405786,2349.4,2.294,User,others,
mjphelps,,,,,,,,,2,2,0,2,0.002,0.0,0,0.0,0.0,289999,283.202,0,0.0,0.0,0.277,ECG,,,unlimited,,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,sinap01b.ir.intel.com:vol2 ,build_sie oss_xfer cckbeadm pheraty ntmurphy rdoceall cigccusr,,sanj,,,,,,2405786,0,2405786,2349.4,2.294,Project,,
,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,ECG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,gksfiler01:* gksfiler02:* gksfiler03:* gksfiler04:* ,,,securepc,,,,,,0,0,0,0.0,0.0,User,others,
amaczuga jdkarpin,,/nfs/igk/disks,,jdkarpin iszuca,,jdkarpin iszuca,jdkarpin iszuca,jdkarpin iszuca,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,ECG,,,unlimited,/nfs/igk/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,gksfiler01:* gksfiler02:* gksfiler03:* gksfiler04:* ,rkrzyszt,,securepc,,,,,,0,0,0,0.0,0.0,Project,,
,,,,,,,,,3,143460,0,143460,140.098,0.137,0,0.0,0.0,996815,973.452,0,0.0,0.0,0.951,ECG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,sinap01a.ir.intel.com:vol0 sinap01b.ir.intel.com:vol9 ,,,southill,,,,,,4892282,0,4892282,4777.619,4.666,User,others,
mjphelps,,/nfs/sie/disks,,,,,,,3,143460,0,143460,140.098,0.137,134307,131.159,0.128,996815,973.452,0,0.0,0.0,0.951,ECG,,,unlimited,/nfs/sie/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,sinap01a.ir.intel.com:vol0 sinap01b.ir.intel.com:vol9 ,ndmcdonn rdoceall shilladm,,southill,,,,,,4892282,0,4892282,4777.619,4.666,Project,,
,,,,,,,,,1,50,0,50,0.049,0.0,0,0.0,0.0,870822,850.412,0,0.0,0.0,0.83,ECG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,sinap01a.ir.intel.com:vol2 sinap01b.ir.intel.com:vol9 ,,,stellarton,,,,,,4625069,0,4625069,4516.669,4.411,User,others,
mjphelps,,,,,,,,,1,50,0,50,0.049,0.0,164694,160.834,0.157,870822,850.412,0,0.0,0.0,0.83,ECG,,,unlimited,,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,sinap01a.ir.intel.com:vol2 sinap01b.ir.intel.com:vol9 ,build_sie oss_xfer cckbeadm pheraty ntmurphy cigccusr,,stellarton,,,,,,4625069,0,4625069,4516.669,4.411,Project,,
,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,3178634,3104.135,0,0.0,0.0,3.031,ECG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,sinap01a.ir.intel.com:vol2 sinap01a.ir.intel.com:vol3 sinap01b.ir.intel.com:vol1 sinap01b.ir.intel.com:vol2 sinap01b.ir.intel.com:vol6 sinap01b.ir.intel.com:vol10 sinap01b.ir.intel.com:vol11 ,,,tola,scmset,,,,,14420787,0,14420787,14082.8,13.753,User,others,
,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,3178634,3104.135,0,0.0,0.0,3.031,ECG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,sinap01a.ir.intel.com:vol2 sinap01a.ir.intel.com:vol3 sinap01b.ir.intel.com:vol1 sinap01b.ir.intel.com:vol2 sinap01b.ir.intel.com:vol6 sinap01b.ir.intel.com:vol10 sinap01b.ir.intel.com:vol11 ,,,tola,clearcase,,,,,14420787,0,14420787,14082.8,13.753,User,others,
,,,,,,,,,29,3680306,0,3680306,3594.049,3.51,0,0.0,0.0,3178634,3104.135,0,0.0,0.0,3.031,ECG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,sinap01a.ir.intel.com:vol2 sinap01a.ir.intel.com:vol3 sinap01b.ir.intel.com:vol1 sinap01b.ir.intel.com:vol2 sinap01b.ir.intel.com:vol6 sinap01b.ir.intel.com:vol10 sinap01b.ir.intel.com:vol11 ,,,tola,,,,,,14420787,0,14420787,14082.8,13.753,User,others,
,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,3178634,3104.135,0,0.0,0.0,3.031,ECG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,sinap01a.ir.intel.com:vol2 sinap01a.ir.intel.com:vol3 sinap01b.ir.intel.com:vol1 sinap01b.ir.intel.com:vol2 sinap01b.ir.intel.com:vol6 sinap01b.ir.intel.com:vol10 sinap01b.ir.intel.com:vol11 ,dtrawins,,tola,scmset,,,,,14420787,0,14420787,14082.8,13.753,QSlot,,
,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,3178634,3104.135,0,0.0,0.0,3.031,ECG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,sinap01a.ir.intel.com:vol2 sinap01a.ir.intel.com:vol3 sinap01b.ir.intel.com:vol1 sinap01b.ir.intel.com:vol2 sinap01b.ir.intel.com:vol6 sinap01b.ir.intel.com:vol10 sinap01b.ir.intel.com:vol11 ,dtrawins,,tola,clearcase,,,,,14420787,0,14420787,14082.8,13.753,QSlot,,
gquinn build_sie mjphelp lwierzch gmalone1 dleahy1,,,,,,,,,29,3680306,0,3680306,3594.049,3.51,2533235,2473.862,2.416,3178634,3104.135,0,0.0,0.0,3.031,ECG,,,unlimited,,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,sinap01a.ir.intel.com:vol2 sinap01a.ir.intel.com:vol3 sinap01b.ir.intel.com:vol1 sinap01b.ir.intel.com:vol2 sinap01b.ir.intel.com:vol6 sinap01b.ir.intel.com:vol10 sinap01b.ir.intel.com:vol11 ,mbrennan sdonohue,,tola,,,,,,14420787,0,14420787,14082.8,13.753,Project,,
,,,,,,,,,8,555208,0,555208,542.195,0.529,0,0.0,0.0,1971027,1924.831,0,0.0,0.0,1.88,ECG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,sinap01a.ir.intel.com:vol3 sinap01a.ir.intel.com:vol6 sinap01b.ir.intel.com:vol1 sinap01b.ir.intel.com:vol10 ,,,tolapai,,,,,,7832729,0,7832729,7649.149,7.47,User,others,
gquinn mjphelps gmalone1 dleahy1,,,,,,,,,8,555208,0,555208,542.195,0.529,346272,338.156,0.33,1971027,1924.831,0,0.0,0.0,1.88,ECG,,,unlimited,,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,sinap01a.ir.intel.com:vol3 sinap01a.ir.intel.com:vol6 sinap01b.ir.intel.com:vol1 sinap01b.ir.intel.com:vol10 ,build_sie gmalone oss_xfer cckbeadm mbrennan pheraty ntmurphy rdoceall cigccusr,,tolapai,,,,,,7832729,0,7832729,7649.149,7.47,Project,,
,,,,,,,,,2,25610,0,25610,25.01,0.024,0,0.0,0.0,123660,120.762,0,0.0,0.0,0.118,ECG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,sinap01b.ir.intel.com:vol9 ,,,tsp,,,,,,2575277,0,2575277,2514.919,2.456,User,others,
mjphelps,,/nfs/sie/disks /nfs/sie/proj /nfs/iir/disks /nfs/iir/proj,,,,,,,2,25610,0,25610,25.01,0.024,2124,2.074,0.002,123660,120.762,0,0.0,0.0,0.118,ECG,,,unlimited,/nfs/sie/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,sinap01b.ir.intel.com:vol9 ,jbarry,,tsp,,,,,,2575277,0,2575277,2514.919,2.456,Project,,
,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,123660,120.762,0,0.0,0.0,0.118,ECG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,sinap01b.ir.intel.com:vol9 ,,,wck,,,,,,2575277,0,2575277,2514.919,2.456,User,others,
